MUNICIPIO,EMPRESA,MEDIDA,SERVICIO,VALOR
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Facturación total,ACUEDUCTO,0.0
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Consumo total ,ACUEDUCTO,0.0
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Contribuciones,ACUEDUCTO,0.0
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Numero de periodos,ACUEDUCTO,0.0
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
GALAPA,2322-VATIA S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
GALAPA,2322-VATIA S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
GALAPA,2322-VATIA S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
GALAPA,2322-VATIA S.A. E.S.P.,Contribuciones,ACUEDUCTO,0.0
GALAPA,2322-VATIA S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Contribuciones,ACUEDUCTO,0.0
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
GALAPA,27691-QI ENERGY SAS ESP,Facturación total,ACUEDUCTO,0.0
GALAPA,27691-QI ENERGY SAS ESP,Facturación por consumo,ACUEDUCTO,0.0
GALAPA,27691-QI ENERGY SAS ESP,Consumo total ,ACUEDUCTO,0.0
GALAPA,27691-QI ENERGY SAS ESP,Contribuciones,ACUEDUCTO,0.0
GALAPA,27691-QI ENERGY SAS ESP,Numero de periodos,ACUEDUCTO,0.0
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Facturación total,ACUEDUCTO,17422098253.0
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Facturación por consumo,ACUEDUCTO,1424803499.0
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Consumo total ,ACUEDUCTO,1107919.0
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Numero de suscriptores ,ACUEDUCTO,10928.0
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Subsidios,ACUEDUCTO,1081940683.0
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Contribuciones,ACUEDUCTO,203167010.0
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Promedio de Facturación total ,ACUEDUCTO,1594262.29
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Promedio de Facturación por consumo,ACUEDUCTO,130380.99
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Promedio de Consumo,ACUEDUCTO,101.38
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Valor Facturado por unidad de consumo,ACUEDUCTO,1286.02
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Numero de periodos,ACUEDUCTO,1.0
GALAPA,45298-NEU ENERGY SAS ESP,Numero de periodos,ACUEDUCTO,0.0
GALAPA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación total,ACUEDUCTO,0.0
GALAPA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
GALAPA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Consumo total ,ACUEDUCTO,0.0
GALAPA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Contribuciones,ACUEDUCTO,0.0
GALAPA,48307-AIR-E S.A.S. E.S.P.,Facturación total,ACUEDUCTO,0.0
GALAPA,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
GALAPA,48307-AIR-E S.A.S. E.S.P.,Consumo total ,ACUEDUCTO,0.0
GALAPA,48307-AIR-E S.A.S. E.S.P.,Subsidios,ACUEDUCTO,0.0
GALAPA,48307-AIR-E S.A.S. E.S.P.,Contribuciones,ACUEDUCTO,0.0
GALAPA,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
GALAPA,50205-GAP ENERGY GROUP S.A.S ESP,Facturación total,ACUEDUCTO,0.0
GALAPA,50205-GAP ENERGY GROUP S.A.S ESP,Facturación por consumo,ACUEDUCTO,0.0
GALAPA,50205-GAP ENERGY GROUP S.A.S ESP,Consumo total ,ACUEDUCTO,0.0
GALAPA,50205-GAP ENERGY GROUP S.A.S ESP,Numero de periodos,ACUEDUCTO,0.0
GALAPA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Facturación total,ACUEDUCTO,0.0
GALAPA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Facturación por consumo,ACUEDUCTO,0.0
GALAPA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Consumo total ,ACUEDUCTO,0.0
GALAPA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Contribuciones,ACUEDUCTO,0.0
GALAPA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Numero de periodos,ACUEDUCTO,0.0
GALAPA,59850-ENERBIT SAS ESP,Facturación total,ACUEDUCTO,0.0
GALAPA,59850-ENERBIT SAS ESP,Facturación por consumo,ACUEDUCTO,0.0
GALAPA,59850-ENERBIT SAS ESP,Consumo total ,ACUEDUCTO,0.0
GALAPA,59850-ENERBIT SAS ESP,Contribuciones,ACUEDUCTO,0.0
GALAPA,59850-ENERBIT SAS ESP,Numero de periodos,ACUEDUCTO,0.0
JUAN DE ACOSTA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Facturación total,ACUEDUCTO,42102445673.0
JUAN DE ACOSTA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Consumo total ,ACUEDUCTO,1509841.0
JUAN DE ACOSTA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de suscriptores ,ACUEDUCTO,5351.0
JUAN DE ACOSTA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Subsidios,ACUEDUCTO,2046477668.0
JUAN DE ACOSTA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Contribuciones,ACUEDUCTO,865391884.0
JUAN DE ACOSTA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Promedio de Facturación total ,ACUEDUCTO,7868145.33
JUAN DE ACOSTA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Promedio de Consumo,ACUEDUCTO,282.16
JUAN DE ACOSTA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de periodos,ACUEDUCTO,1.0
JUAN DE ACOSTA,2322-VATIA S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
JUAN DE ACOSTA,2322-VATIA S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
JUAN DE ACOSTA,2322-VATIA S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
JUAN DE ACOSTA,2322-VATIA S.A. E.S.P.,Contribuciones,ACUEDUCTO,0.0
JUAN DE ACOSTA,2322-VATIA S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
JUAN DE ACOSTA,20437-ENERTOTAL S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
JUAN DE ACOSTA,20437-ENERTOTAL S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
JUAN DE ACOSTA,20437-ENERTOTAL S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
JUAN DE ACOSTA,20437-ENERTOTAL S.A. E.S.P.,Contribuciones,ACUEDUCTO,0.0
JUAN DE ACOSTA,20437-ENERTOTAL S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
JUAN DE ACOSTA,45298-NEU ENERGY SAS ESP,Numero de periodos,ACUEDUCTO,0.0
JUAN DE ACOSTA,48307-AIR-E S.A.S. E.S.P.,Facturación total,ACUEDUCTO,0.0
JUAN DE ACOSTA,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
JUAN DE ACOSTA,48307-AIR-E S.A.S. E.S.P.,Consumo total ,ACUEDUCTO,0.0
JUAN DE ACOSTA,48307-AIR-E S.A.S. E.S.P.,Subsidios,ACUEDUCTO,0.0
JUAN DE ACOSTA,48307-AIR-E S.A.S. E.S.P.,Contribuciones,ACUEDUCTO,0.0
JUAN DE ACOSTA,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
USIACURI,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Facturación total,ACUEDUCTO,7711093988.0
USIACURI,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Consumo total ,ACUEDUCTO,405022.0
USIACURI,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de suscriptores ,ACUEDUCTO,1875.0
USIACURI,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Subsidios,ACUEDUCTO,825935105.0
USIACURI,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Contribuciones,ACUEDUCTO,8455585.0
USIACURI,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Promedio de Facturación total ,ACUEDUCTO,4112583.46
USIACURI,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Promedio de Consumo,ACUEDUCTO,216.01
USIACURI,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de periodos,ACUEDUCTO,1.0
USIACURI,48307-AIR-E S.A.S. E.S.P.,Facturación total,ACUEDUCTO,0.0
USIACURI,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
USIACURI,48307-AIR-E S.A.S. E.S.P.,Consumo total ,ACUEDUCTO,0.0
USIACURI,48307-AIR-E S.A.S. E.S.P.,Subsidios,ACUEDUCTO,0.0
USIACURI,48307-AIR-E S.A.S. E.S.P.,Contribuciones,ACUEDUCTO,0.0
USIACURI,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
TUBARA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Facturación total,ACUEDUCTO,38776755770.0
TUBARA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Consumo total ,ACUEDUCTO,1491645.0
TUBARA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de suscriptores ,ACUEDUCTO,3193.0
TUBARA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Subsidios,ACUEDUCTO,1240355955.0
TUBARA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Contribuciones,ACUEDUCTO,420393087.0
TUBARA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Promedio de Facturación total ,ACUEDUCTO,12144301.84
TUBARA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Promedio de Consumo,ACUEDUCTO,467.16
TUBARA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de periodos,ACUEDUCTO,1.0
TUBARA,597-ENEL COLOMBIA S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
TUBARA,597-ENEL COLOMBIA S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
TUBARA,597-ENEL COLOMBIA S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
TUBARA,597-ENEL COLOMBIA S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
TUBARA,2322-VATIA S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
TUBARA,2322-VATIA S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
TUBARA,2322-VATIA S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
TUBARA,2322-VATIA S.A. E.S.P.,Contribuciones,ACUEDUCTO,0.0
TUBARA,2322-VATIA S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
TUBARA,20437-ENERTOTAL S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
TUBARA,20437-ENERTOTAL S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
TUBARA,20437-ENERTOTAL S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
TUBARA,20437-ENERTOTAL S.A. E.S.P.,Contribuciones,ACUEDUCTO,0.0
TUBARA,20437-ENERTOTAL S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
TUBARA,48307-AIR-E S.A.S. E.S.P.,Facturación total,ACUEDUCTO,0.0
TUBARA,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
TUBARA,48307-AIR-E S.A.S. E.S.P.,Consumo total ,ACUEDUCTO,0.0
TUBARA,48307-AIR-E S.A.S. E.S.P.,Subsidios,ACUEDUCTO,0.0
TUBARA,48307-AIR-E S.A.S. E.S.P.,Contribuciones,ACUEDUCTO,0.0
TUBARA,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
SUAN,2322-VATIA S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
SUAN,2322-VATIA S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SUAN,2322-VATIA S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
SUAN,2322-VATIA S.A. E.S.P.,Contribuciones,ACUEDUCTO,0.0
SUAN,2322-VATIA S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
SUAN,45298-NEU ENERGY SAS ESP,Numero de periodos,ACUEDUCTO,0.0
SUAN,48307-AIR-E S.A.S. E.S.P.,Facturación total,ACUEDUCTO,0.0
SUAN,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SUAN,48307-AIR-E S.A.S. E.S.P.,Consumo total ,ACUEDUCTO,0.0
SUAN,48307-AIR-E S.A.S. E.S.P.,Subsidios,ACUEDUCTO,0.0
SUAN,48307-AIR-E S.A.S. E.S.P.,Contribuciones,ACUEDUCTO,0.0
SUAN,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Facturación total,ACUEDUCTO,654449278454.0
SOLEDAD,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Consumo total ,ACUEDUCTO,38673032.0
SOLEDAD,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de suscriptores ,ACUEDUCTO,164194.0
SOLEDAD,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Subsidios,ACUEDUCTO,38083416421.0
SOLEDAD,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Contribuciones,ACUEDUCTO,7764345809.0
SOLEDAD,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Promedio de Facturación total ,ACUEDUCTO,3985829.44
SOLEDAD,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Promedio de Consumo,ACUEDUCTO,235.53
SOLEDAD,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de periodos,ACUEDUCTO,1.0
SOLEDAD,480-ISAGEN S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
SOLEDAD,480-ISAGEN S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,480-ISAGEN S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,480-ISAGEN S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,536-CELSIA COLOMBIA S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
SOLEDAD,536-CELSIA COLOMBIA S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,536-CELSIA COLOMBIA S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,536-CELSIA COLOMBIA S.A. E.S.P.,Contribuciones,ACUEDUCTO,0.0
SOLEDAD,536-CELSIA COLOMBIA S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Facturación total,ACUEDUCTO,0.0
SOLEDAD,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Contribuciones,ACUEDUCTO,0.0
SOLEDAD,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,597-ENEL COLOMBIA S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
SOLEDAD,597-ENEL COLOMBIA S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,597-ENEL COLOMBIA S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,597-ENEL COLOMBIA S.A. E.S.P.,Contribuciones,ACUEDUCTO,0.0
SOLEDAD,597-ENEL COLOMBIA S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,2020-DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
SOLEDAD,2020-DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,2020-DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,2322-VATIA S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
SOLEDAD,2322-VATIA S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,2322-VATIA S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,2322-VATIA S.A. E.S.P.,Contribuciones,ACUEDUCTO,0.0
SOLEDAD,2322-VATIA S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,2378-DICELER S.A E.S.P.,Facturación total,ACUEDUCTO,0.0
SOLEDAD,2378-DICELER S.A E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,2378-DICELER S.A E.S.P.,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,2378-DICELER S.A E.S.P.,Contribuciones,ACUEDUCTO,0.0
SOLEDAD,2378-DICELER S.A E.S.P.,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,20437-ENERTOTAL S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
SOLEDAD,20437-ENERTOTAL S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,20437-ENERTOTAL S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,20437-ENERTOTAL S.A. E.S.P.,Contribuciones,ACUEDUCTO,0.0
SOLEDAD,20437-ENERTOTAL S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,21600-GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P,Facturación total,ACUEDUCTO,0.0
SOLEDAD,21600-GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,21600-GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,21600-GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,26641-SPECTRUM RENOVAVEIS SAS ESP,Facturación total,ACUEDUCTO,0.0
SOLEDAD,26641-SPECTRUM RENOVAVEIS SAS ESP,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,26641-SPECTRUM RENOVAVEIS SAS ESP,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,26641-SPECTRUM RENOVAVEIS SAS ESP,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,27691-QI ENERGY SAS ESP,Facturación total,ACUEDUCTO,0.0
SOLEDAD,27691-QI ENERGY SAS ESP,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,27691-QI ENERGY SAS ESP,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,27691-QI ENERGY SAS ESP,Contribuciones,ACUEDUCTO,0.0
SOLEDAD,27691-QI ENERGY SAS ESP,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,31191-TERPEL ENERGIA S.A.S E.S.P,Facturación total,ACUEDUCTO,0.0
SOLEDAD,31191-TERPEL ENERGIA S.A.S E.S.P,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,31191-TERPEL ENERGIA S.A.S E.S.P,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,31191-TERPEL ENERGIA S.A.S E.S.P,Contribuciones,ACUEDUCTO,0.0
SOLEDAD,31191-TERPEL ENERGIA S.A.S E.S.P,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,45298-NEU ENERGY SAS ESP,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación total,ACUEDUCTO,0.0
SOLEDAD,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Contribuciones,ACUEDUCTO,0.0
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Facturación total,ACUEDUCTO,0.0
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Subsidios,ACUEDUCTO,0.0
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Contribuciones,ACUEDUCTO,0.0
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Facturación total,ACUEDUCTO,0.0
SOLEDAD,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Facturación total,ACUEDUCTO,0.0
SOLEDAD,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Contribuciones,ACUEDUCTO,0.0
SOLEDAD,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,59850-ENERBIT SAS ESP,Facturación total,ACUEDUCTO,0.0
SOLEDAD,59850-ENERBIT SAS ESP,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,59850-ENERBIT SAS ESP,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,59850-ENERBIT SAS ESP,Contribuciones,ACUEDUCTO,0.0
SOLEDAD,59850-ENERBIT SAS ESP,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,62071-ENEL X COLOMBIA SAS ESP,Facturación total,ACUEDUCTO,0.0
SOLEDAD,62071-ENEL X COLOMBIA SAS ESP,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,62071-ENEL X COLOMBIA SAS ESP,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,62071-ENEL X COLOMBIA SAS ESP,Contribuciones,ACUEDUCTO,0.0
SOLEDAD,62071-ENEL X COLOMBIA SAS ESP,Numero de periodos,ACUEDUCTO,0.0
SOLEDAD,62371-BIA ENERGY SAS ESP,Facturación total,ACUEDUCTO,0.0
SOLEDAD,62371-BIA ENERGY SAS ESP,Facturación por consumo,ACUEDUCTO,0.0
SOLEDAD,62371-BIA ENERGY SAS ESP,Consumo total ,ACUEDUCTO,0.0
SOLEDAD,62371-BIA ENERGY SAS ESP,Contribuciones,ACUEDUCTO,0.0
