,,,TIEMPO,,,,
REPELON,RECURSO DE REPOSICION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,1,0,0,0,0
REPELON,RECURSO DE REPOSICION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",1,0,0,0,0
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,180,"4,920","7,545","7,486","3,013"
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,245,"3,259","5,260","4,938","1,982"
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,55,"1,660","2,541","2,713","1,132"
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,797,"1,417","1,580",679
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",255,435,979,"1,093",481
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,273,430,432,180
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,15,125,257,270,105
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,18,110,211,238,90
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,284,108,108,63,20
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,53,96,96,49
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",12,65,72,63,25
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,1,46,72,78,30
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,34,26,35,36,15
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,72,8,12,22,10
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,18,28,24,15,5
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,6,12,32,5
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,DATOS GENERALES INCORRECTOS,0,5,12,12,5
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE REVISIONES,0,6,12,6,0
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,5,0,0,0
SABANAGRANDE,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,43,54,22,71,14
SABANAGRANDE,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,"1,680","2,093","2,742","1,367",432
SABANAGRANDE,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,"1,821",768,"1,306",741,315
SABANAGRANDE,RECLAMACION,COBROS POR PROMEDIO,196,347,"1,403",934,412
SABANAGRANDE,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,536,247,"1,492",542,5
SABANAGRANDE,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,139,820,615,257
SABANAGRANDE,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,106,263,867,277,48
SABANAGRANDE,RECLAMACION,DATOS GENERALES INCORRECTOS,0,136,589,433,151
SABANAGRANDE,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,138,180,360,175,54
SABANAGRANDE,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",182,256,277,51,75
SABANAGRANDE,RECLAMACION,ESTRATO INCORRECTO,263,227,168,117,23
SABANAGRANDE,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,374,251,91,51,6
SABANAGRANDE,RECLAMACION,INCONFORMIDAD CON EL AFORO,261,366,22,65,1
SABANAGRANDE,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,388,249,27,0,1
SABANAGRANDE,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,121,308,187,37
SABANAGRANDE,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,70,571,0,0,0
SABANAGRANDE,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,163,289,118,45,1
SABANAGRANDE,RECLAMACION,COBROS INOPORTUNOS,0,130,77,35,3
SABANAGRANDE,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",94,95,27,0,0
SABANAGRANDE,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,65,66,23,10,13
SABANAGRANDE,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,34,28,29,36,4
SABANAGRANDE,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,14,15,34,30,11
SABANAGRANDE,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,24,13,3,16,17
SABANAGRANDE,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,0,24,12,5
SABANAGRANDE,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,0,3,14,6,3
SABANAGRANDE,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,0,0,5,12
SABANAGRANDE,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,16,0,0,0,0
SABANAGRANDE,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,0,2,0,0,0
SABANAGRANDE,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,159,156,165,98,5
SABANAGRANDE,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",32,24,24,12,0
SABANAGRANDE,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,14,12,12,24,10
SABANAGRANDE,RECURSO DE REPOSICION,COBROS POR PROMEDIO,13,12,12,12,5
SABANAGRANDE,RECURSO DE REPOSICION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,11,12,12,12,5
SABANAGRANDE,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,0,0,0,2,4
SABANAGRANDE,RECURSO DE REPOSICION,COBRO POR RECONEXION NO AUTORIZADA,3,0,0,0,0
SABANAGRANDE,RECURSO DE REPOSICION,COBRO MULTIPLE Y/O ACUMULADO,1,0,0,0,0
SABANAGRANDE,RECURSO DE REPOSICION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",1,0,0,0,0
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,579,"1,054","1,419","1,899",859
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",735,"1,250","1,324","1,427",696
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,444,149,912,"1,617",680
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,102,221,711,"1,547",802
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,186,118,751,930,315
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,2,133,507,271
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,19,136,158,351,190
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,284,228,228,93,20
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,104,111,167,162,65
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",64,152,132,87,30
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,7,32,136,151,63
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,64,137,65
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,102,62,48,18,0
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,67,43,37,9,0
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,10,35,30,29,14
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,0,0,51,35
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,4,12,12,12,5
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,13,0,0,0,0
SABANALARGA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,107,183,113,167,24
SABANALARGA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,"3,468","5,919","6,632","3,790","1,350"
SABANALARGA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,"5,608","3,101","4,036","2,333",972
SABANALARGA,RECLAMACION,COBROS POR PROMEDIO,"1,566","3,713","3,413","2,581","1,095"
SABANALARGA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,393,"1,743","5,060","1,189",13
SABANALARGA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,431,"2,137","1,818",790
SABANALARGA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,"2,024","1,589",341,64,0
SABANALARGA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,"1,444","2,279",57,1,0
SABANALARGA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,"1,286","1,406",357,164,14
SABANALARGA,RECLAMACION,INCONFORMIDAD CON EL AFORO,"1,404","1,228",275,170,44
SABANALARGA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",558,845,382,214,732
SABANALARGA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,355,470,790,433,360
SABANALARGA,RECLAMACION,DATOS GENERALES INCORRECTOS,0,195,998,842,332
SABANALARGA,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,403,"1,936",9,0,0
SABANALARGA,RECLAMACION,ESTRATO INCORRECTO,436,563,299,127,43
SABANALARGA,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,143,601,284,60
SABANALARGA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,120,313,345,172,119
SABANALARGA,RECLAMACION,COBROS INOPORTUNOS,0,184,499,235,92
SABANALARGA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",281,425,54,0,0
SABANALARGA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,70,280,195,64
SABANALARGA,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,111,113,100,133,68
SABANALARGA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,97,88,160,126,50
SABANALARGA,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,23,172,110,41,29
SABANALARGA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,37,18,79,80,28
SABANALARGA,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,0,36,33,17
SABANALARGA,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,0,8,12,12,5
SABANALARGA,RECLAMACION,QUEJAS ADMINISTRATIVAS,0,6,12,12,5
SABANALARGA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,0,1,1,9,12
SABANALARGA,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,0,0,6,4,0
SABANALARGA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,1,0,0,3,0
SABANALARGA,RECLAMACION,COBRO DE REVISIONES,0,2,0,0,0
SABANALARGA,RECLAMACION,INCONFORMIDAD POR DESVIACION SIGNIFICATIVA,0,0,0,1,0
SABANALARGA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,311,312,312,222,40
SABANALARGA,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,140,144,144,73,0
SABANALARGA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,109,108,108,106,43
SABANALARGA,RECURSO DE REPOSICION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,116,108,108,96,35
SABANALARGA,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,0,0,47,80,35
SABANALARGA,RECURSO DE REPOSICION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,10,74,35
SABANALARGA,RECURSO DE REPOSICION,COBRO MULTIPLE Y/O ACUMULADO,22,24,27,32,10
SABANALARGA,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,30,24,29,24,5
SABANALARGA,RECURSO DE REPOSICION,COBRO POR RECONEXION NO AUTORIZADA,19,12,12,3,0
SABANALARGA,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",23,0,0,0,0
SABANALARGA,RECURSO DE REPOSICION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,7,0,0,0,0
SABANALARGA,RECURSO DE REPOSICION,INCONFORMIDAD CON EL AFORO,7,0,0,0,0
SABANALARGA,RECURSO DE REPOSICION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",3,0,0,0,0
SABANALARGA,RECURSO DE REPOSICION,ESTRATO INCORRECTO,2,0,0,0,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION","1,888","2,888","4,272","8,184","4,578"
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,"1,824","2,410","4,868","7,389","2,953"
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,620,"1,227","1,966","4,021","2,053"
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,721,"1,175","1,128",582,160
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,363,253,654,"1,459",637
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,633,761,690,705,293
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,33,629,"1,561",832
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,192,360,761,639,186
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,526,408,408,210,60
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,554,366,350,192,50
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,171,184,264,255,83
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",212,256,228,138,45
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,4,232,449,189
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,111,49,60,74,30
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,0,21,155,115
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,10,3,11,108,70
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,16,0,20,39,7
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,0,1,0,0,0
USIACURI,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,"1,872","2,095",384,164,59
USIACURI,RECLAMACION,COBROS POR PROMEDIO,31,158,944,535,111
USIACURI,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,201,271,637,389,64
USIACURI,RECLAMACION,DATOS GENERALES INCORRECTOS,0,8,74,95,35
USIACURI,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,11,25,121,42,0
USIACURI,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,31,84,59,19
USIACURI,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,33,141,0,0,0
USIACURI,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,75,62,23,0,0
USIACURI,RECLAMACION,COBROS INOPORTUNOS,0,10,53,77,7
USIACURI,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",30,52,28,12,9
USIACURI,RECLAMACION,INCONFORMIDAD CON EL AFORO,45,16,1,45,0
USIACURI,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,38,18,19,21,0
USIACURI,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,2,31,20,3
USIACURI,RECLAMACION,ESTRATO INCORRECTO,9,21,14,6,5
USIACURI,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,28,23,0,0,0
USIACURI,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,5,0,12,15,11
USIACURI,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,16,16,0,0,4
USIACURI,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,0,20,16,0
USIACURI,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,4,1,15,6,0
USIACURI,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",4,9,9,0,0
USIACURI,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,0,12,8,1,0
USIACURI,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,10,5,5
USIACURI,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,0,12,0,0,0
USIACURI,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,0,0,0,2,1
USIACURI,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,0,0,1,0,0
USIACURI,RECURSO DE REPOSICION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,0,9,5
USIACURI,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,0,0,7,5
USIACURI,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",4,0,0,0,0
USIACURI,RECURSO DE REPOSICION,COBRO POR RECONEXION NO AUTORIZADA,1,0,0,0,0
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,37,166,416,783,354
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,49,45,393,796,277
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",272,154,161,141,55
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,14,60,148,69
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,18,10,42,58,25
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,0,0,83,60
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,119,0,0,0,0
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,7,0,29,60,20
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,5,12,13,17,10
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,3,12,12,3,0
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,16,0,0,0,0
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,7,0,0,0,0
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,4,0,0
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,4,0,0,0,0
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,0,0,4,0
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,3,0,0,0,0
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,1,0,1,0,0
TUBARA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,46,71,125,87,17
TUBARA,QUEJA,QUEJAS ADMINISTRATIVAS,0,0,0,4,0
TUBARA,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,0,0,0,2,0
TUBARA,QUEJA,SUBSIDIOS Y CONTRIBUCIONES,0,0,0,1,0
TUBARA,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,0,0,1,0
TUBARA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,989,"1,625","1,998",964,300
TUBARA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,"2,077",883,"1,048",654,269
TUBARA,RECLAMACION,COBROS POR PROMEDIO,187,471,"1,472",830,250
TUBARA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,103,950,663,166
TUBARA,RECLAMACION,DATOS GENERALES INCORRECTOS,0,92,568,377,139
TUBARA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,416,402,95,36,4
TUBARA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,30,65,421,321,5
TUBARA,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,35,400,152,15
TUBARA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,94,102,179,64,18
TUBARA,RECLAMACION,INCONFORMIDAD CON EL AFORO,201,190,34,23,1
TUBARA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,176,171,36,0,0
TUBARA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,114,85,80,76,2
TUBARA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",53,99,57,44,93
TUBARA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,91,99,53,39,17
TUBARA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,13,65,103,69,19
TUBARA,RECLAMACION,ESTRATO INCORRECTO,39,56,102,50,5
TUBARA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,22,115,75,23
TUBARA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,30,34,100,37,17
TUBARA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",90,127,0,0,0
TUBARA,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,28,38,33,40,19
