,,,TIEMPO,,,,
USIACURI,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,0,8,0,0
USIACURI,QUEJA,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,0,0,4,0
USIACURI,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,0,0,3,0,0
USIACURI,QUEJA,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,0,0,0,3,0
USIACURI,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,112,807,829,628,163
USIACURI,RECLAMACION,COBROS POR PROMEDIO,113,225,363,629,235
USIACURI,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,8,354,281,392,193
USIACURI,RECLAMACION,NO CONEXION DEL SERVICIO,0,72,154,64,0
USIACURI,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2,73,105,76,25
USIACURI,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",14,28,82,83,10
USIACURI,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2,56,9,99,45
USIACURI,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,7,18,57,43
USIACURI,RECLAMACION,QUEJAS ADMINISTRATIVAS,0,40,49,0,0
USIACURI,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,13,46,21,0
USIACURI,RECLAMACION,ESTRATO INCORRECTO,6,17,0,18,25
USIACURI,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,12,36,8,0
USIACURI,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,0,0,0,35,11
USIACURI,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,0,0,0,20,4
USIACURI,RECLAMACION,TERMINACION DEL CONTRATO,0,0,13,1,0
USIACURI,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,0,11,0,3
USIACURI,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,0,0,6,6,1
USIACURI,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,0,6,7,0,0
USIACURI,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,0,2,7,1,0
USIACURI,RECLAMACION,DATOS GENERALES INCORRECTOS,3,0,0,1,0
USIACURI,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,0,0,1,0
USIACURI,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,0,0,1,0
USIACURI,RECURSO DE REPOSICION,ESTRATO INCORRECTO,0,25,39,0,0
USIACURI,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,1,4,0,0
USIACURI,RECURSO DE REPOSICION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,4,0,0,0
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,5,26,43,2,0
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,0,54,4,0
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",0,5,36,5,0
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,0,0,15,0,0
USIACURI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,0,0,8,0,0
TUBARA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,217,144,312,139,0
TUBARA,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,25,293,280,74,0
TUBARA,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,0,71,111,55,0
TUBARA,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,8,41,89,39,0
TUBARA,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,7,65,77,17
TUBARA,QUEJA,QUEJAS ADMINISTRATIVAS,0,62,75,26,0
TUBARA,QUEJA,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,17,39,59,0
TUBARA,QUEJA,SUSPENSION O CORTE DEL SERVICIO,4,14,60,26,0
TUBARA,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,8,26,48,1
TUBARA,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,2,20,39,15,1
TUBARA,QUEJA,COBROS POR PROMEDIO,0,5,35,31,0
TUBARA,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,8,5,32,18,0
TUBARA,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,0,0,25,20,0
TUBARA,QUEJA,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,8,21,7,0
TUBARA,QUEJA,NO CONEXION DEL SERVICIO,0,9,0,25,0
TUBARA,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2,13,9,3,0
TUBARA,QUEJA,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,0,4,8,0,0
TUBARA,QUEJA,DATOS GENERALES INCORRECTOS,0,0,7,3,0
TUBARA,QUEJA,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,0,3,0,0
TUBARA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,520,"1,013","1,996","2,256",540
TUBARA,RECLAMACION,COBROS POR PROMEDIO,165,673,"1,205","1,514",430
TUBARA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,75,699,"1,097","1,037",218
TUBARA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2,263,347,607,176
TUBARA,RECLAMACION,NO CONEXION DEL SERVICIO,4,158,399,193,0
TUBARA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,0,135,141,125,22
TUBARA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,30,36,105,88,23
TUBARA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,16,63,63,67,17
TUBARA,RECLAMACION,QUEJAS ADMINISTRATIVAS,2,91,79,6,0
TUBARA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",48,18,27,20,3
TUBARA,RECLAMACION,ESTRATO INCORRECTO,5,6,0,36,30
TUBARA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,3,22,41,1
TUBARA,RECLAMACION,TERMINACION DEL CONTRATO,7,28,24,0,0
TUBARA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,12,17,22,5,0
TUBARA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",24,0,3,9,4
TUBARA,RECLAMACION,TARIFA INCORRECTA,31,6,0,0,0
TUBARA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,0,6,9,9,0
TUBARA,RECLAMACION,DATOS GENERALES INCORRECTOS,24,0,0,0,0
TUBARA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,0,7,11,6,0
TUBARA,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,0,12,2,0
TUBARA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,0,2,7,4,0
TUBARA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,0,2,11,0
TUBARA,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,0,6,1
TUBARA,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,0,1,3,1,0
TUBARA,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,3,0,0,0,0
TUBARA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,0,9,3,0
TUBARA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,0,0,9,0,0
TUBARA,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,0,5,0,0,0
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,63,118,198,6,0
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,0,135,218,0,0
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,0,62,143,14,0
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,20,35,40,1,0
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,0,28,46,0,0
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,0,32,0,0
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,9,0,2,0,0
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,0,11,0,0
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,QUEJAS ADMINISTRATIVAS,0,0,2,1,0
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TERMINACION DEL CONTRATO,2,0,0,0,0
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,0,1,0,0
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",0,0,1,0,0
SUAN,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,0,0,2,0
SOLEDAD,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,122,"7,073","6,994","1,966",6
SOLEDAD,QUEJA,QUEJAS ADMINISTRATIVAS,70,"4,933","7,262","2,719",12
SOLEDAD,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,"1,375","3,506","5,169","1,410",5
SOLEDAD,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,"1,864","2,579","4,389","1,845",11
SOLEDAD,QUEJA,SUSPENSION O CORTE DEL SERVICIO,171,"3,167","5,057","1,757",6
SOLEDAD,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,57,"2,823","4,552","1,666",6
SOLEDAD,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,843,"1,976","2,667","1,053",5
SOLEDAD,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,23,951,"1,482",492,5
SOLEDAD,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,177,854,"1,429",58
SOLEDAD,QUEJA,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,8,505,711,340,2
SOLEDAD,QUEJA,COBROS POR PROMEDIO,0,84,357,964,53
SOLEDAD,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,73,520,619,28
SOLEDAD,QUEJA,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,1,330,463,242,2
SOLEDAD,QUEJA,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,3,272,431,202,0
SOLEDAD,QUEJA,NO CONEXION DEL SERVICIO,0,1,4,598,0
SOLEDAD,QUEJA,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,10,63,217,12
SOLEDAD,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,20,42,114,26,0
SOLEDAD,QUEJA,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,0,5,40,79,0
SOLEDAD,QUEJA,SUBSIDIOS Y CONTRIBUCIONES,0,5,10,80,0
SOLEDAD,QUEJA,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,0,12,67,4
SOLEDAD,QUEJA,DATOS GENERALES INCORRECTOS,15,27,39,1,0
SOLEDAD,QUEJA,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,0,0,22,42,10
SOLEDAD,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,0,0,9,39,0
SOLEDAD,QUEJA,COBROS INOPORTUNOS,0,0,10,13,9
SOLEDAD,QUEJA,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",0,2,9,4,0
SOLEDAD,QUEJA,ESTRATO INCORRECTO,0,0,0,14,0
SOLEDAD,QUEJA,COBRO MULTIPLE Y/O ACUMULADO,0,0,0,8,0
SOLEDAD,QUEJA,TERMINACION DEL CONTRATO,0,0,4,0,0
SOLEDAD,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,"13,794","41,432","64,489","77,988","19,614"
SOLEDAD,RECLAMACION,COBROS POR PROMEDIO,"15,139","21,491","38,132","67,902","20,859"
SOLEDAD,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,960,"14,552","31,150","38,194","11,192"
SOLEDAD,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,"12,861","13,523","21,166","20,442","4,799"
SOLEDAD,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION","1,214","3,787","10,645","20,281","5,515"
SOLEDAD,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,"3,590","5,772","8,018","9,710","2,641"
SOLEDAD,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,"1,451","3,019","6,249","5,463","1,247"
SOLEDAD,RECLAMACION,NO CONEXION DEL SERVICIO,67,"4,158","9,467","3,262",24
SOLEDAD,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,350,"2,221","4,103","3,963",919
SOLEDAD,RECLAMACION,ESTRATO INCORRECTO,"3,547","1,264","3,008","3,015",619
SOLEDAD,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,329,"1,180","4,060","3,460","1,089"
SOLEDAD,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,522,"3,741","3,686",602,4
SOLEDAD,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",381,751,"1,162","2,595","1,004"
SOLEDAD,RECLAMACION,QUEJAS ADMINISTRATIVAS,21,"2,056","3,047",337,0
SOLEDAD,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,385,681,969,"1,531",350
SOLEDAD,RECLAMACION,TARIFA INCORRECTA,"1,773",78,113,43,5
SOLEDAD,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,150,248,348,688,224
SOLEDAD,RECLAMACION,TERMINACION DEL CONTRATO,153,486,579,11,0
SOLEDAD,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,72,265,299,4
SOLEDAD,RECLAMACION,COBROS INOPORTUNOS,2,59,130,302,47
SOLEDAD,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,15,126,246,0
SOLEDAD,RECLAMACION,DATOS GENERALES INCORRECTOS,262,48,19,21,0
SOLEDAD,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,0,14,104,175,1
SOLEDAD,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,13,85,171,0
SOLEDAD,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,0,21,84,160,1
SOLEDAD,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,13,24,89,109,13
SOLEDAD,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2,82,92,9,0
SOLEDAD,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,180,1,0,0,0
SOLEDAD,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,0,9,26,36,0
SOLEDAD,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,0,0,0,3,0
SOLEDAD,RECURSO DE REPOSICION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,24,712,386,53,0
SOLEDAD,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,58,191,334,45,0
SOLEDAD,RECURSO DE REPOSICION,COBROS POR PROMEDIO,31,38,116,12,0
SOLEDAD,RECURSO DE REPOSICION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,10,37,142,2,0
SOLEDAD,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,60,120,0,0,0
SOLEDAD,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,45,122,5,0
SOLEDAD,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",4,2,50,6,0
SOLEDAD,RECURSO DE REPOSICION,COBRO MULTIPLE Y/O ACUMULADO,0,10,41,0,0
SOLEDAD,RECURSO DE REPOSICION,SUSPENSION O CORTE DEL SERVICIO,0,18,28,1,0
SOLEDAD,RECURSO DE REPOSICION,ESTRATO INCORRECTO,42,0,0,0,0
SOLEDAD,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,20,0,2,1,0
SOLEDAD,RECURSO DE REPOSICION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,5,7,0,0
SOLEDAD,RECURSO DE REPOSICION,QUEJAS ADMINISTRATIVAS,0,4,3,0,0
SOLEDAD,RECURSO DE REPOSICION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,1,0,6,0,0
SOLEDAD,RECURSO DE REPOSICION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,0,7,0,0
SOLEDAD,RECURSO DE REPOSICION,SUBSIDIOS Y CONTRIBUCIONES,5,0,0,1,0
SOLEDAD,RECURSO DE REPOSICION,TARIFA INCORRECTA,5,0,0,0,0
SOLEDAD,RECURSO DE REPOSICION,COBROS INOPORTUNOS,0,0,3,0,0
SOLEDAD,RECURSO DE REPOSICION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,0,2,0,0,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,"8,683","10,831","12,667",976,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,"2,699","4,037","6,929",562,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,"1,525","3,743","5,570",452,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,107,"1,350","2,323",141,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUBSIDIOS Y CONTRIBUCIONES,142,494,967,35,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,229,387,925,52,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,727,128,281,15,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,707,26,124,0,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",79,113,302,50,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",46,143,180,6,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,175,14,11,1,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,51,35,47,25,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,QUEJAS ADMINISTRATIVAS,0,43,53,7,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSPENSION O CORTE DEL SERVICIO,6,34,58,4,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,36,11,30,6,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,7,26,31,5,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,0,17,45,5,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,1,15,33,0,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTADO DE LAS INFRAESTRUCTURA,0,9,18,1,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,FALLAS EN LA CONEXION DEL SERVICIO,0,11,15,1,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,12,6,6,2,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,0,12,14,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,NO CONEXION DEL SERVICIO,0,3,4,3,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,0,0,2,4,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TERMINACION DEL CONTRATO,3,0,0,0,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,0,0,0,1,0
SANTO TOMAS,QUEJA,QUEJAS ADMINISTRATIVAS,0,98,206,66,1
SANTO TOMAS,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,2,131,162,66,0
SANTO TOMAS,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,66,115,117,20,0
SANTO TOMAS,QUEJA,SUSPENSION O CORTE DEL SERVICIO,7,31,147,58,0
SANTO TOMAS,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,0,94,117,30,0
SANTO TOMAS,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,0,113,83,31,0
SANTO TOMAS,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,12,37,76,44,0
SANTO TOMAS,QUEJA,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,34,80,30,0
SANTO TOMAS,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,0,26,96,4
SANTO TOMAS,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,5,9,28,8,0
SANTO TOMAS,QUEJA,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,0,2,32,0
SANTO TOMAS,QUEJA,COBROS POR PROMEDIO,0,0,11,18,0
SANTO TOMAS,QUEJA,NO CONEXION DEL SERVICIO,0,1,3,18,0
SANTO TOMAS,QUEJA,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,0,11,8,3,0
SANTO TOMAS,QUEJA,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,2,6,9,0
SANTO TOMAS,QUEJA,DATOS GENERALES INCORRECTOS,0,7,1,1,0
SANTO TOMAS,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,0,0,2,0,0
SANTO TOMAS,RECLAMACION,COBROS POR PROMEDIO,487,485,"1,145","3,174","1,098"
SANTO TOMAS,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,394,818,"1,332","1,619",467
SANTO TOMAS,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",7,127,680,"1,983",698
SANTO TOMAS,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,88,295,666,964,333
SANTO TOMAS,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,0,54,700,474,49
SANTO TOMAS,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,54,436,371,294,63
SANTO TOMAS,RECLAMACION,NO CONEXION DEL SERVICIO,7,192,384,141,0
SANTO TOMAS,RECLAMACION,ESTRATO INCORRECTO,17,99,260,174,20
SANTO TOMAS,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,46,92,91,142,39
SANTO TOMAS,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",5,0,129,142,48
SANTO TOMAS,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,24,90,88,31,0
SANTO TOMAS,RECLAMACION,QUEJAS ADMINISTRATIVAS,0,39,36,8,0
SANTO TOMAS,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,0,0,35,33,3
